k,assay,train_indiv,train_rows,train_unique,val_rows,val_unique,n_test_files,n_crossdonor_sets,test_rows_mean,val_leaked_frac,primary_test_leaked_frac,crossdonor_leaked_frac_mean,crossdonor_leaked_frac_std,crossdonor_leaked_frac_min,crossdonor_leaked_frac_max,test_leaked_frac_mean,test_leaked_frac_min,test_leaked_frac_max,train_within_dup_frac,label_conflict_seqs_in_test_mean,crossdonor_set_01,crossdonor_set_02,crossdonor_set_03,crossdonor_set_04,crossdonor_set_05,crossdonor_set_06,crossdonor_set_07,crossdonor_set_08,crossdonor_set_09,crossdonor_set_10
5,H3K9me3,1,27049,19688,3381,3100,11,10,3382.0,0.3812481514344868,0.3914843287995269,0.8843583678296867,0.1732591223664517,0.3914843287995269,0.9467770549970431,0.839551637008763,0.3914843287995269,0.9467770549970431,0.2721357536322969,196.54545454545453,0.3914843287995269,0.9328799526907156,0.943524541691307,0.9467770549970431,0.9399763453577764,0.9290360733293909,0.9438202247191011,0.9361324659964518,0.9402720283855707,0.9396806623299823
5,H3K9me3,2,16497,12877,2062,1933,11,10,2063.0,0.2997090203685742,0.31022782355792533,0.8696073679108096,0.1966615684832417,0.31022782355792533,0.9447406689287445,0.8187546820605472,0.31022782355792533,0.9447406689287445,0.21943383645511305,61.0,0.31022782355792533,0.9238972370334464,0.9447406689287445,0.9335918565196316,0.9355307804168687,0.9340765874939408,0.9306834706737761,0.9287445467765391,0.9345613184682501,0.9200193892389724
5,H3K9me3,3,15329,11506,1916,1755,11,10,1917.0,0.3533402922755741,0.35002608242044864,0.8742827334376629,0.18434185174548667,0.35002608242044864,0.9436619718309859,0.8266230378906436,0.35002608242044864,0.9436619718309859,0.24939656859547263,81.18181818181819,0.35002608242044864,0.9321857068335941,0.9222743870631195,0.9300991131977048,0.9436619718309859,0.9290558163797601,0.9254042775169535,0.9420970266040689,0.9285341679707877,0.9394887845592071
5,H3K9me3,4,15640,10301,1955,1693,11,10,1955.0,0.439386189258312,0.45012787723785164,0.895549872122762,0.15659634890688606,0.45012787723785164,0.9508951406649616,0.8550569634968611,0.45012787723785164,0.9508951406649616,0.34136828644501277,135.0,0.45012787723785164,0.9432225063938618,0.9473145780051151,0.9508951406649616,0.950383631713555,0.9462915601023018,0.9421994884910486,0.9462915601023018,0.9319693094629156,0.9468030690537085
5,POLR2A,1,11155,9734,1394,1355,11,10,1395.0,0.21233859397417504,0.23512544802867383,0.8531899641577061,0.21722961395968607,0.23512544802867383,0.9311827956989247,0.7970022808732486,0.23512544802867383,0.9311827956989247,0.1273868220528911,51.27272727272727,0.23512544802867383,0.9154121863799283,0.9225806451612903,0.9204301075268817,0.9261648745519713,0.9283154121863799,0.9161290322580645,0.9182795698924732,0.9311827956989247,0.9182795698924732
5,POLR2A,2,9547,7823,1193,1153,11,10,1194.0,0.2640402347024308,0.29229480737018426,0.865326633165829,0.2014998716771969,0.29229480737018426,0.9455611390284757,0.8132328308207705,0.29229480737018426,0.9455611390284757,0.1805802870011522,70.54545454545455,0.29229480737018426,0.9355108877721943,0.923785594639866,0.9212730318257957,0.9338358458961474,0.932998324958124,0.9221105527638191,0.9212730318257957,0.9455611390284757,0.9246231155778895
5,POLR2A,3,14179,9955,1772,1616,11,10,1773.0,0.38261851015801357,0.40891144952058656,0.8887196841511562,0.16868652235460105,0.40891144952058656,0.9486745628877609,0.8451007537301952,0.40891144952058656,0.9486745628877609,0.2979053529868115,121.0,0.40891144952058656,0.9452904681331077,0.9311900733220531,0.9351381838691484,0.9452904681331077,0.9441624365482234,0.937394247038917,0.9424703891708968,0.9486745628877609,0.9486745628877609
5,POLR2A,4,13782,10148,1723,1572,11,10,1723.0,0.387695879280325,0.3929193267556587,0.8855484619849101,0.1731846345883609,0.3929193267556587,0.9489262913522926,0.8407639951458872,0.3929193267556587,0.9489262913522926,0.26367726019445653,101.9090909090909,0.3929193267556587,0.9332559489262914,0.9460243760882182,0.9489262913522926,0.9355774811375508,0.9483459082994776,0.9367382472431804,0.9355774811375508,0.9373186302959954,0.9408009286128846
5,POLR2AphosphoS5,1,12822,11256,1603,1576,11,10,1603.0,0.20586400499064256,0.19401122894572675,0.847036805988771,0.22957573502706757,0.19401122894572675,0.9344978165938864,0.7876708444394033,0.19401122894572675,0.9344978165938864,0.12213383247543284,51.45454545454545,0.19401122894572675,0.9139114160948222,0.9170305676855895,0.9238927011852776,0.9344978165938864,0.9101684341859014,0.9201497192763568,0.9288833437305053,0.9132875857766688,0.9145352464129757
5,POLR2AphosphoS5,2,3315,3125,414,410,11,10,415.0,0.11352657004830918,0.13012048192771083,0.8375903614457831,0.249087170762384,0.13012048192771083,0.9349397590361446,0.773274917853231,0.13012048192771083,0.9349397590361446,0.05731523378582202,4.2727272727272725,0.13012048192771083,0.9228915662650602,0.9349397590361446,0.8939759036144578,0.9349397590361446,0.8963855421686747,0.9228915662650602,0.8963855421686747,0.9132530120481928,0.9301204819277108
